tile_id,aoi_id,category,bbox
up_meerut_plain_r4_c2,up_meerut_plain,agriculture,"[77.64, 29.03000000000001, 77.685, 29.07500000000001]"
up_meerut_plain_r4_c3,up_meerut_plain,agriculture,"[77.685, 29.03000000000001, 77.73, 29.07500000000001]"
up_meerut_plain_r4_c4,up_meerut_plain,agriculture,"[77.73, 29.03000000000001, 77.775, 29.07500000000001]"
up_meerut_plain_r4_c5,up_meerut_plain,agriculture,"[77.775, 29.03000000000001, 77.82000000000001, 29.07500000000001]"
up_meerut_plain_r5_c0,up_meerut_plain,agriculture,"[77.55, 29.07500000000001, 77.595, 29.12000000000001]"
up_meerut_plain_r5_c1,up_meerut_plain,agriculture,"[77.595, 29.07500000000001, 77.64, 29.12000000000001]"
up_meerut_plain_r5_c2,up_meerut_plain,agriculture,"[77.64, 29.07500000000001, 77.685, 29.12000000000001]"
up_meerut_plain_r5_c3,up_meerut_plain,agriculture,"[77.685, 29.07500000000001, 77.73, 29.12000000000001]"
up_meerut_plain_r5_c4,up_meerut_plain,agriculture,"[77.73, 29.07500000000001, 77.775, 29.12000000000001]"
up_meerut_plain_r5_c5,up_meerut_plain,agriculture,"[77.775, 29.07500000000001, 77.82000000000001, 29.12000000000001]"
maharashtra_vidarbha_yavatmal_r0_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.25, 78.095, 20.295]"
maharashtra_vidarbha_yavatmal_r0_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.25, 78.14, 20.295]"
maharashtra_vidarbha_yavatmal_r0_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.25, 78.185, 20.295]"
maharashtra_vidarbha_yavatmal_r0_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.25, 78.23, 20.295]"
maharashtra_vidarbha_yavatmal_r0_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.25, 78.275, 20.295]"
maharashtra_vidarbha_yavatmal_r0_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.25, 78.32000000000001, 20.295]"
maharashtra_vidarbha_yavatmal_r1_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.295, 78.095, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r1_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.295, 78.14, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r1_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.295, 78.185, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r1_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.295, 78.23, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r1_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.295, 78.275, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r1_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.295, 78.32000000000001, 20.340000000000003]"
maharashtra_vidarbha_yavatmal_r2_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.340000000000003, 78.095, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r2_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.340000000000003, 78.14, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r2_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.340000000000003, 78.185, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r2_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.340000000000003, 78.23, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r2_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.340000000000003, 78.275, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r2_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.340000000000003, 78.32000000000001, 20.385000000000005]"
maharashtra_vidarbha_yavatmal_r3_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.385000000000005, 78.095, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r3_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.385000000000005, 78.14, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r3_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.385000000000005, 78.185, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r3_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.385000000000005, 78.23, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r3_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.385000000000005, 78.275, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r3_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.385000000000005, 78.32000000000001, 20.430000000000007]"
maharashtra_vidarbha_yavatmal_r4_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.430000000000007, 78.095, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r4_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.430000000000007, 78.14, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r4_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.430000000000007, 78.185, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r4_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.430000000000007, 78.23, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r4_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.430000000000007, 78.275, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r4_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.430000000000007, 78.32000000000001, 20.47500000000001]"
maharashtra_vidarbha_yavatmal_r5_c0,maharashtra_vidarbha_yavatmal,agriculture,"[78.05, 20.47500000000001, 78.095, 20.52000000000001]"
maharashtra_vidarbha_yavatmal_r5_c1,maharashtra_vidarbha_yavatmal,agriculture,"[78.095, 20.47500000000001, 78.14, 20.52000000000001]"
maharashtra_vidarbha_yavatmal_r5_c2,maharashtra_vidarbha_yavatmal,agriculture,"[78.14, 20.47500000000001, 78.185, 20.52000000000001]"
maharashtra_vidarbha_yavatmal_r5_c3,maharashtra_vidarbha_yavatmal,agriculture,"[78.185, 20.47500000000001, 78.23, 20.52000000000001]"
maharashtra_vidarbha_yavatmal_r5_c4,maharashtra_vidarbha_yavatmal,agriculture,"[78.23, 20.47500000000001, 78.275, 20.52000000000001]"
maharashtra_vidarbha_yavatmal_r5_c5,maharashtra_vidarbha_yavatmal,agriculture,"[78.275, 20.47500000000001, 78.32000000000001, 20.52000000000001]"
ap_krishna_godavari_delta_r0_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.25, 81.295, 16.295]"
ap_krishna_godavari_delta_r0_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.25, 81.34, 16.295]"
ap_krishna_godavari_delta_r0_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.25, 81.385, 16.295]"
ap_krishna_godavari_delta_r0_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.25, 81.43, 16.295]"
ap_krishna_godavari_delta_r0_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.25, 81.47500000000001, 16.295]"
ap_krishna_godavari_delta_r0_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.25, 81.52000000000001, 16.295]"
ap_krishna_godavari_delta_r1_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.295, 81.295, 16.340000000000003]"
ap_krishna_godavari_delta_r1_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.295, 81.34, 16.340000000000003]"
ap_krishna_godavari_delta_r1_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.295, 81.385, 16.340000000000003]"
ap_krishna_godavari_delta_r1_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.295, 81.43, 16.340000000000003]"
ap_krishna_godavari_delta_r1_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.295, 81.47500000000001, 16.340000000000003]"
ap_krishna_godavari_delta_r1_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.295, 81.52000000000001, 16.340000000000003]"
ap_krishna_godavari_delta_r2_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.340000000000003, 81.295, 16.385000000000005]"
ap_krishna_godavari_delta_r2_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.340000000000003, 81.34, 16.385000000000005]"
ap_krishna_godavari_delta_r2_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.340000000000003, 81.385, 16.385000000000005]"
ap_krishna_godavari_delta_r2_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.340000000000003, 81.43, 16.385000000000005]"
ap_krishna_godavari_delta_r2_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.340000000000003, 81.47500000000001, 16.385000000000005]"
ap_krishna_godavari_delta_r2_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.340000000000003, 81.52000000000001, 16.385000000000005]"
ap_krishna_godavari_delta_r3_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.385000000000005, 81.295, 16.430000000000007]"
ap_krishna_godavari_delta_r3_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.385000000000005, 81.34, 16.430000000000007]"
ap_krishna_godavari_delta_r3_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.385000000000005, 81.385, 16.430000000000007]"
ap_krishna_godavari_delta_r3_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.385000000000005, 81.43, 16.430000000000007]"
ap_krishna_godavari_delta_r3_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.385000000000005, 81.47500000000001, 16.430000000000007]"
ap_krishna_godavari_delta_r3_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.385000000000005, 81.52000000000001, 16.430000000000007]"
ap_krishna_godavari_delta_r4_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.430000000000007, 81.295, 16.47500000000001]"
ap_krishna_godavari_delta_r4_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.430000000000007, 81.34, 16.47500000000001]"
ap_krishna_godavari_delta_r4_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.430000000000007, 81.385, 16.47500000000001]"
ap_krishna_godavari_delta_r4_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.430000000000007, 81.43, 16.47500000000001]"
ap_krishna_godavari_delta_r4_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.430000000000007, 81.47500000000001, 16.47500000000001]"
ap_krishna_godavari_delta_r4_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.430000000000007, 81.52000000000001, 16.47500000000001]"
ap_krishna_godavari_delta_r5_c0,ap_krishna_godavari_delta,agriculture,"[81.25, 16.47500000000001, 81.295, 16.52000000000001]"
ap_krishna_godavari_delta_r5_c1,ap_krishna_godavari_delta,agriculture,"[81.295, 16.47500000000001, 81.34, 16.52000000000001]"
ap_krishna_godavari_delta_r5_c2,ap_krishna_godavari_delta,agriculture,"[81.34, 16.47500000000001, 81.385, 16.52000000000001]"
ap_krishna_godavari_delta_r5_c3,ap_krishna_godavari_delta,agriculture,"[81.385, 16.47500000000001, 81.43, 16.52000000000001]"
ap_krishna_godavari_delta_r5_c4,ap_krishna_godavari_delta,agriculture,"[81.43, 16.47500000000001, 81.47500000000001, 16.52000000000001]"
ap_krishna_godavari_delta_r5_c5,ap_krishna_godavari_delta,agriculture,"[81.47500000000001, 16.47500000000001, 81.52000000000001, 16.52000000000001]"
tn_thanjavur_delta_r0_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.65, 79.095, 10.695]"
tn_thanjavur_delta_r0_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.65, 79.14, 10.695]"
tn_thanjavur_delta_r0_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.65, 79.185, 10.695]"
tn_thanjavur_delta_r0_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.65, 79.23, 10.695]"
tn_thanjavur_delta_r0_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.65, 79.275, 10.695]"
tn_thanjavur_delta_r0_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.65, 79.32000000000001, 10.695]"
tn_thanjavur_delta_r1_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.695, 79.095, 10.74]"
tn_thanjavur_delta_r1_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.695, 79.14, 10.74]"
tn_thanjavur_delta_r1_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.695, 79.185, 10.74]"
tn_thanjavur_delta_r1_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.695, 79.23, 10.74]"
tn_thanjavur_delta_r1_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.695, 79.275, 10.74]"
tn_thanjavur_delta_r1_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.695, 79.32000000000001, 10.74]"
tn_thanjavur_delta_r2_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.74, 79.095, 10.785]"
tn_thanjavur_delta_r2_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.74, 79.14, 10.785]"
tn_thanjavur_delta_r2_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.74, 79.185, 10.785]"
tn_thanjavur_delta_r2_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.74, 79.23, 10.785]"
tn_thanjavur_delta_r2_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.74, 79.275, 10.785]"
tn_thanjavur_delta_r2_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.74, 79.32000000000001, 10.785]"
tn_thanjavur_delta_r3_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.785, 79.095, 10.83]"
tn_thanjavur_delta_r3_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.785, 79.14, 10.83]"
tn_thanjavur_delta_r3_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.785, 79.185, 10.83]"
tn_thanjavur_delta_r3_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.785, 79.23, 10.83]"
tn_thanjavur_delta_r3_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.785, 79.275, 10.83]"
tn_thanjavur_delta_r3_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.785, 79.32000000000001, 10.83]"
tn_thanjavur_delta_r4_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.83, 79.095, 10.875]"
tn_thanjavur_delta_r4_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.83, 79.14, 10.875]"
tn_thanjavur_delta_r4_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.83, 79.185, 10.875]"
tn_thanjavur_delta_r4_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.83, 79.23, 10.875]"
tn_thanjavur_delta_r4_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.83, 79.275, 10.875]"
tn_thanjavur_delta_r4_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.83, 79.32000000000001, 10.875]"
tn_thanjavur_delta_r5_c0,tn_thanjavur_delta,agriculture,"[79.05, 10.875, 79.095, 10.92]"
tn_thanjavur_delta_r5_c1,tn_thanjavur_delta,agriculture,"[79.095, 10.875, 79.14, 10.92]"
tn_thanjavur_delta_r5_c2,tn_thanjavur_delta,agriculture,"[79.14, 10.875, 79.185, 10.92]"
tn_thanjavur_delta_r5_c3,tn_thanjavur_delta,agriculture,"[79.185, 10.875, 79.23, 10.92]"
tn_thanjavur_delta_r5_c4,tn_thanjavur_delta,agriculture,"[79.23, 10.875, 79.275, 10.92]"
tn_thanjavur_delta_r5_c5,tn_thanjavur_delta,agriculture,"[79.275, 10.875, 79.32000000000001, 10.92]"
karnataka_tungabhadra_r0_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.25, 76.295, 15.295]"
karnataka_tungabhadra_r0_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.25, 76.34, 15.295]"
karnataka_tungabhadra_r0_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.25, 76.385, 15.295]"
karnataka_tungabhadra_r0_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.25, 76.43, 15.295]"
karnataka_tungabhadra_r0_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.25, 76.47500000000001, 15.295]"
karnataka_tungabhadra_r0_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.25, 76.52000000000001, 15.295]"
karnataka_tungabhadra_r1_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.295, 76.295, 15.34]"
karnataka_tungabhadra_r1_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.295, 76.34, 15.34]"
karnataka_tungabhadra_r1_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.295, 76.385, 15.34]"
karnataka_tungabhadra_r1_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.295, 76.43, 15.34]"
karnataka_tungabhadra_r1_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.295, 76.47500000000001, 15.34]"
karnataka_tungabhadra_r1_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.295, 76.52000000000001, 15.34]"
karnataka_tungabhadra_r2_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.34, 76.295, 15.385]"
karnataka_tungabhadra_r2_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.34, 76.34, 15.385]"
karnataka_tungabhadra_r2_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.34, 76.385, 15.385]"
karnataka_tungabhadra_r2_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.34, 76.43, 15.385]"
karnataka_tungabhadra_r2_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.34, 76.47500000000001, 15.385]"
karnataka_tungabhadra_r2_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.34, 76.52000000000001, 15.385]"
karnataka_tungabhadra_r3_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.385, 76.295, 15.43]"
karnataka_tungabhadra_r3_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.385, 76.34, 15.43]"
karnataka_tungabhadra_r3_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.385, 76.385, 15.43]"
karnataka_tungabhadra_r3_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.385, 76.43, 15.43]"
karnataka_tungabhadra_r3_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.385, 76.47500000000001, 15.43]"
karnataka_tungabhadra_r3_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.385, 76.52000000000001, 15.43]"
karnataka_tungabhadra_r4_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.43, 76.295, 15.475]"
karnataka_tungabhadra_r4_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.43, 76.34, 15.475]"
karnataka_tungabhadra_r4_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.43, 76.385, 15.475]"
karnataka_tungabhadra_r4_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.43, 76.43, 15.475]"
karnataka_tungabhadra_r4_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.43, 76.47500000000001, 15.475]"
karnataka_tungabhadra_r4_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.43, 76.52000000000001, 15.475]"
karnataka_tungabhadra_r5_c0,karnataka_tungabhadra,agriculture,"[76.25, 15.475, 76.295, 15.52]"
karnataka_tungabhadra_r5_c1,karnataka_tungabhadra,agriculture,"[76.295, 15.475, 76.34, 15.52]"
karnataka_tungabhadra_r5_c2,karnataka_tungabhadra,agriculture,"[76.34, 15.475, 76.385, 15.52]"
karnataka_tungabhadra_r5_c3,karnataka_tungabhadra,agriculture,"[76.385, 15.475, 76.43, 15.52]"
karnataka_tungabhadra_r5_c4,karnataka_tungabhadra,agriculture,"[76.43, 15.475, 76.47500000000001, 15.52]"
karnataka_tungabhadra_r5_c5,karnataka_tungabhadra,agriculture,"[76.47500000000001, 15.475, 76.52000000000001, 15.52]"
gujarat_saurashtra_r0_c0,gujarat_saurashtra,agriculture,"[70.75, 21.55, 70.795, 21.595000000000002]"
gujarat_saurashtra_r0_c1,gujarat_saurashtra,agriculture,"[70.795, 21.55, 70.84, 21.595000000000002]"
gujarat_saurashtra_r0_c2,gujarat_saurashtra,agriculture,"[70.84, 21.55, 70.885, 21.595000000000002]"
gujarat_saurashtra_r0_c3,gujarat_saurashtra,agriculture,"[70.885, 21.55, 70.93, 21.595000000000002]"
gujarat_saurashtra_r0_c4,gujarat_saurashtra,agriculture,"[70.93, 21.55, 70.97500000000001, 21.595000000000002]"
gujarat_saurashtra_r0_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.55, 71.02000000000001, 21.595000000000002]"
gujarat_saurashtra_r1_c0,gujarat_saurashtra,agriculture,"[70.75, 21.595000000000002, 70.795, 21.640000000000004]"
gujarat_saurashtra_r1_c1,gujarat_saurashtra,agriculture,"[70.795, 21.595000000000002, 70.84, 21.640000000000004]"
gujarat_saurashtra_r1_c2,gujarat_saurashtra,agriculture,"[70.84, 21.595000000000002, 70.885, 21.640000000000004]"
gujarat_saurashtra_r1_c3,gujarat_saurashtra,agriculture,"[70.885, 21.595000000000002, 70.93, 21.640000000000004]"
gujarat_saurashtra_r1_c4,gujarat_saurashtra,agriculture,"[70.93, 21.595000000000002, 70.97500000000001, 21.640000000000004]"
gujarat_saurashtra_r1_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.595000000000002, 71.02000000000001, 21.640000000000004]"
gujarat_saurashtra_r2_c0,gujarat_saurashtra,agriculture,"[70.75, 21.640000000000004, 70.795, 21.685000000000006]"
gujarat_saurashtra_r2_c1,gujarat_saurashtra,agriculture,"[70.795, 21.640000000000004, 70.84, 21.685000000000006]"
gujarat_saurashtra_r2_c2,gujarat_saurashtra,agriculture,"[70.84, 21.640000000000004, 70.885, 21.685000000000006]"
gujarat_saurashtra_r2_c3,gujarat_saurashtra,agriculture,"[70.885, 21.640000000000004, 70.93, 21.685000000000006]"
gujarat_saurashtra_r2_c4,gujarat_saurashtra,agriculture,"[70.93, 21.640000000000004, 70.97500000000001, 21.685000000000006]"
gujarat_saurashtra_r2_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.640000000000004, 71.02000000000001, 21.685000000000006]"
gujarat_saurashtra_r3_c0,gujarat_saurashtra,agriculture,"[70.75, 21.685000000000006, 70.795, 21.730000000000008]"
gujarat_saurashtra_r3_c1,gujarat_saurashtra,agriculture,"[70.795, 21.685000000000006, 70.84, 21.730000000000008]"
gujarat_saurashtra_r3_c2,gujarat_saurashtra,agriculture,"[70.84, 21.685000000000006, 70.885, 21.730000000000008]"
gujarat_saurashtra_r3_c3,gujarat_saurashtra,agriculture,"[70.885, 21.685000000000006, 70.93, 21.730000000000008]"
gujarat_saurashtra_r3_c4,gujarat_saurashtra,agriculture,"[70.93, 21.685000000000006, 70.97500000000001, 21.730000000000008]"
gujarat_saurashtra_r3_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.685000000000006, 71.02000000000001, 21.730000000000008]"
gujarat_saurashtra_r4_c0,gujarat_saurashtra,agriculture,"[70.75, 21.730000000000008, 70.795, 21.77500000000001]"
gujarat_saurashtra_r4_c1,gujarat_saurashtra,agriculture,"[70.795, 21.730000000000008, 70.84, 21.77500000000001]"
gujarat_saurashtra_r4_c2,gujarat_saurashtra,agriculture,"[70.84, 21.730000000000008, 70.885, 21.77500000000001]"
gujarat_saurashtra_r4_c3,gujarat_saurashtra,agriculture,"[70.885, 21.730000000000008, 70.93, 21.77500000000001]"
gujarat_saurashtra_r4_c4,gujarat_saurashtra,agriculture,"[70.93, 21.730000000000008, 70.97500000000001, 21.77500000000001]"
gujarat_saurashtra_r4_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.730000000000008, 71.02000000000001, 21.77500000000001]"
gujarat_saurashtra_r5_c0,gujarat_saurashtra,agriculture,"[70.75, 21.77500000000001, 70.795, 21.82000000000001]"
gujarat_saurashtra_r5_c1,gujarat_saurashtra,agriculture,"[70.795, 21.77500000000001, 70.84, 21.82000000000001]"
gujarat_saurashtra_r5_c2,gujarat_saurashtra,agriculture,"[70.84, 21.77500000000001, 70.885, 21.82000000000001]"
gujarat_saurashtra_r5_c3,gujarat_saurashtra,agriculture,"[70.885, 21.77500000000001, 70.93, 21.82000000000001]"
gujarat_saurashtra_r5_c4,gujarat_saurashtra,agriculture,"[70.93, 21.77500000000001, 70.97500000000001, 21.82000000000001]"
gujarat_saurashtra_r5_c5,gujarat_saurashtra,agriculture,"[70.97500000000001, 21.77500000000001, 71.02000000000001, 21.82000000000001]"
rajasthan_sriganganagar_canal_r0_c0,rajasthan_sriganganagar_canal,agriculture,"[73.8, 29.8, 73.845, 29.845000000000002]"
rajasthan_sriganganagar_canal_r0_c1,rajasthan_sriganganagar_canal,agriculture,"[73.845, 29.8, 73.89, 29.845000000000002]"
rajasthan_sriganganagar_canal_r0_c2,rajasthan_sriganganagar_canal,agriculture,"[73.89, 29.8, 73.935, 29.845000000000002]"
rajasthan_sriganganagar_canal_r0_c3,rajasthan_sriganganagar_canal,agriculture,"[73.935, 29.8, 73.98, 29.845000000000002]"
rajasthan_sriganganagar_canal_r0_c4,rajasthan_sriganganagar_canal,agriculture,"[73.98, 29.8, 74.025, 29.845000000000002]"
rajasthan_sriganganagar_canal_r0_c5,rajasthan_sriganganagar_canal,agriculture,"[74.025, 29.8, 74.07000000000001, 29.845000000000002]"
rajasthan_sriganganagar_canal_r1_c0,rajasthan_sriganganagar_canal,agriculture,"[73.8, 29.845000000000002, 73.845, 29.890000000000004]"
rajasthan_sriganganagar_canal_r1_c1,rajasthan_sriganganagar_canal,agriculture,"[73.845, 29.845000000000002, 73.89, 29.890000000000004]"
rajasthan_sriganganagar_canal_r1_c2,rajasthan_sriganganagar_canal,agriculture,"[73.89, 29.845000000000002, 73.935, 29.890000000000004]"
rajasthan_sriganganagar_canal_r1_c3,rajasthan_sriganganagar_canal,agriculture,"[73.935, 29.845000000000002, 73.98, 29.890000000000004]"
rajasthan_sriganganagar_canal_r1_c4,rajasthan_sriganganagar_canal,agriculture,"[73.98, 29.845000000000002, 74.025, 29.890000000000004]"
rajasthan_sriganganagar_canal_r1_c5,rajasthan_sriganganagar_canal,agriculture,"[74.025, 29.845000000000002, 74.07000000000001, 29.890000000000004]"
rajasthan_sriganganagar_canal_r2_c0,rajasthan_sriganganagar_canal,agriculture,"[73.8, 29.890000000000004, 73.845, 29.935000000000006]"
rajasthan_sriganganagar_canal_r2_c1,rajasthan_sriganganagar_canal,agriculture,"[73.845, 29.890000000000004, 73.89, 29.935000000000006]"
rajasthan_sriganganagar_canal_r2_c2,rajasthan_sriganganagar_canal,agriculture,"[73.89, 29.890000000000004, 73.935, 29.935000000000006]"
rajasthan_sriganganagar_canal_r2_c3,rajasthan_sriganganagar_canal,agriculture,"[73.935, 29.890000000000004, 73.98, 29.935000000000006]"
rajasthan_sriganganagar_canal_r2_c4,rajasthan_sriganganagar_canal,agriculture,"[73.98, 29.890000000000004, 74.025, 29.935000000000006]"
rajasthan_sriganganagar_canal_r2_c5,rajasthan_sriganganagar_canal,agriculture,"[74.025, 29.890000000000004, 74.07000000000001, 29.935000000000006]"
rajasthan_sriganganagar_canal_r3_c0,rajasthan_sriganganagar_canal,agriculture,"[73.8, 29.935000000000006, 73.845, 29.980000000000008]"
rajasthan_sriganganagar_canal_r3_c1,rajasthan_sriganganagar_canal,agriculture,"[73.845, 29.935000000000006, 73.89, 29.980000000000008]"
